/root/the-one-transit/reports/helsinki1True_router:EpidemicRouter_bSize:1000G_Ttl:200_Events1.size:1M_endTime:28800_warmup:18000_Events1.interval:5_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:2_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'EpidemicRouter', 'Group.bufferSize': '1000G', 'Group.msgTtl': '200', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '28800', 'Events1.interval': '5', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.9', 'ProphetV2Router.gamma': '0.999885791', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '2'}
['./one.sh', '-b', '1', 'helsinki1True_settings.txt']
11051.8 12488: 0.70 1/s
11111.9 12531: 0.70 1/s
11172.0 12572: 0.70 1/s
11232.1 12613: 0.68 1/s
11292.2 12655: 0.70 1/s
11352.3 12698: 0.71 1/s
11412.5 12739: 0.68 1/s
11472.5 12780: 0.69 1/s
11532.5 12820: 0.67 1/s
11592.8 12861: 0.68 1/s
11652.8 12900: 0.65 1/s
11713.0 12941: 0.68 1/s
11773.0 12982: 0.68 1/s
11833.1 13023: 0.68 1/s
11893.2 13065: 0.69 1/s
11953.3 13106: 0.69 1/s
12013.4 13149: 0.72 1/s
12073.5 13191: 0.70 1/s
12133.5 13232: 0.69 1/s
12193.6 13275: 0.71 1/s
12253.7 13317: 0.70 1/s
12313.7 13360: 0.71 1/s
12373.8 13402: 0.71 1/s
12433.9 13444: 0.70 1/s
12493.9 13486: 0.69 1/s
12554.0 13527: 0.69 1/s
12614.2 13569: 0.70 1/s
12674.2 13610: 0.69 1/s
12734.2 13651: 0.68 1/s
12794.3 13694: 0.71 1/s
12854.4 13735: 0.69 1/s
12914.4 13778: 0.71 1/s
12974.6 13819: 0.70 1/s
13034.6 13861: 0.69 1/s
13094.6 13903: 0.69 1/s
13154.6 13944: 0.69 1/s
13214.7 13986: 0.71 1/s
13274.8 14029: 0.71 1/s
13334.8 14071: 0.70 1/s
13394.8 14113: 0.70 1/s
13455.0 14155: 0.69 1/s
13515.1 14198: 0.71 1/s
13575.1 14240: 0.69 1/s
13635.1 14281: 0.69 1/s
13695.1 14323: 0.70 1/s
13755.2 14364: 0.69 1/s
13815.3 14407: 0.71 1/s
13875.4 14448: 0.69 1/s
13935.5 14491: 0.71 1/s
13995.5 14534: 0.71 1/s
14055.6 14575: 0.69 1/s
14115.7 14618: 0.71 1/s
14175.7 14659: 0.68 1/s
14235.8 14700: 0.69 1/s
14295.9 14741: 0.69 1/s
14355.9 14783: 0.69 1/s
14416.1 14824: 0.68 1/s
14476.2 14865: 0.69 1/s
14536.3 14908: 0.71 1/s
14596.4 14950: 0.70 1/s
14656.4 14992: 0.69 1/s
14716.6 15033: 0.69 1/s
14776.6 15075: 0.70 1/s
14836.6 15117: 0.69 1/s
14896.7 15158: 0.69 1/s
14956.8 15201: 0.71 1/s
15017.0 15242: 0.69 1/s
15077.0 15284: 0.69 1/s
15137.0 15326: 0.71 1/s
15197.1 15367: 0.68 1/s
15257.1 15410: 0.71 1/s
15317.1 15450: 0.68 1/s
15377.2 15492: 0.69 1/s
15437.2 15534: 0.69 1/s
15497.3 15575: 0.69 1/s
15557.6 15618: 0.71 1/s
15617.6 15659: 0.69 1/s
15677.7 15702: 0.71 1/s
15737.8 15744: 0.69 1/s
15797.8 15786: 0.71 1/s
15857.9 15828: 0.69 1/s
15918.0 15870: 0.71 1/s
15978.1 15911: 0.68 1/s
16038.2 15954: 0.71 1/s
16098.3 15995: 0.68 1/s
16158.5 16037: 0.71 1/s
16218.5 16078: 0.68 1/s
16278.6 16119: 0.68 1/s
16338.6 16160: 0.68 1/s
16398.8 16202: 0.69 1/s
16458.8 16244: 0.70 1/s
16518.9 16287: 0.71 1/s
16579.0 16328: 0.68 1/s
16639.1 16370: 0.70 1/s
16699.1 16412: 0.71 1/s
16759.2 16454: 0.69 1/s
16819.3 16496: 0.70 1/s
16879.5 16537: 0.68 1/s
16939.6 16578: 0.69 1/s
16999.6 16620: 0.69 1/s
17059.7 16661: 0.69 1/s
17119.8 16702: 0.68 1/s
17179.9 16745: 0.71 1/s
17239.9 16786: 0.68 1/s
17300.0 16827: 0.68 1/s
17360.1 16868: 0.70 1/s
17420.2 16909: 0.68 1/s
17480.3 16951: 0.70 1/s
17540.4 16992: 0.67 1/s
17600.5 17032: 0.68 1/s
17660.5 17074: 0.69 1/s
17720.7 17115: 0.68 1/s
17780.8 17156: 0.68 1/s
17840.9 17198: 0.70 1/s
17901.0 17240: 0.70 1/s
17961.1 17281: 0.70 1/s
18021.1 17323: 0.70 1/s
18081.3 17364: 0.68 1/s
18141.3 17406: 0.70 1/s
18201.3 17446: 0.67 1/s
18261.3 17488: 0.68 1/s
18321.4 17528: 0.68 1/s
18381.5 17569: 0.68 1/s
18441.7 17611: 0.70 1/s
18501.8 17652: 0.68 1/s
18561.9 17694: 0.70 1/s
18621.9 17735: 0.68 1/s
18682.0 17775: 0.67 1/s
18742.0 17814: 0.65 1/s
18802.1 17854: 0.67 1/s
18862.2 17895: 0.69 1/s
18922.2 17936: 0.68 1/s
18982.3 17977: 0.68 1/s
19042.4 18018: 0.68 1/s
19102.5 18060: 0.70 1/s
19162.8 18102: 0.70 1/s
19222.9 18143: 0.68 1/s
19283.0 18186: 0.71 1/s
19343.1 18228: 0.71 1/s
19403.1 18271: 0.71 1/s
19463.1 18312: 0.69 1/s
19523.2 18353: 0.68 1/s
19583.3 18395: 0.70 1/s
19643.4 18437: 0.69 1/s
19703.6 18478: 0.69 1/s
19763.6 18520: 0.69 1/s
19823.7 18562: 0.71 1/s
19883.8 18603: 0.68 1/s
19943.8 18645: 0.69 1/s
20003.8 18686: 0.68 1/s
20063.9 18728: 0.70 1/s
20124.0 18770: 0.70 1/s
20184.1 18812: 0.71 1/s
20244.2 18854: 0.69 1/s
20304.3 18895: 0.70 1/s
20364.5 18938: 0.71 1/s
20424.5 18980: 0.71 1/s
20484.5 19022: 0.69 1/s
20544.6 19065: 0.72 1/s
20604.7 19106: 0.69 1/s
20664.8 19146: 0.67 1/s
20724.8 19188: 0.69 1/s
20784.9 19229: 0.69 1/s
20844.9 19269: 0.67 1/s
20905.0 19309: 0.66 1/s
20965.1 19349: 0.66 1/s
21025.1 19387: 0.64 1/s
21085.2 19425: 0.64 1/s
21145.3 19464: 0.65 1/s
21205.4 19503: 0.64 1/s
21265.4 19540: 0.63 1/s
21325.5 19578: 0.62 1/s
21385.5 19616: 0.63 1/s
21445.6 19652: 0.61 1/s
21505.7 19689: 0.61 1/s
21565.8 19726: 0.62 1/s
21625.9 19762: 0.60 1/s
21685.9 19800: 0.63 1/s
21746.0 19837: 0.61 1/s
21806.2 19872: 0.59 1/s
21866.2 19909: 0.61 1/s
21926.4 19947: 0.63 1/s
21986.4 19982: 0.58 1/s
22046.6 20017: 0.58 1/s
22106.7 20050: 0.54 1/s
22166.8 20082: 0.55 1/s
22227.0 20116: 0.56 1/s
22287.1 20149: 0.54 1/s
22347.2 20182: 0.55 1/s
22407.3 20216: 0.57 1/s
22467.4 20249: 0.55 1/s
22527.5 20282: 0.55 1/s
22587.6 20315: 0.55 1/s
22647.7 20348: 0.55 1/s
22707.8 20380: 0.53 1/s
22768.0 20412: 0.53 1/s
22828.1 20445: 0.55 1/s
22888.1 20477: 0.54 1/s
22948.1 20510: 0.54 1/s
23008.3 20542: 0.53 1/s
23068.3 20573: 0.52 1/s
23128.5 20605: 0.54 1/s
23188.5 20641: 0.59 1/s
23248.5 20671: 0.51 1/s
23308.7 20702: 0.52 1/s
23368.9 20731: 0.48 1/s
23429.0 20760: 0.47 1/s
23489.1 20788: 0.48 1/s
23549.5 20817: 0.48 1/s
23609.6 20845: 0.46 1/s
23669.8 20873: 0.47 1/s
23729.9 20903: 0.50 1/s
23790.0 20933: 0.49 1/s
23850.2 20959: 0.44 1/s
23910.3 20987: 0.47 1/s
23970.5 21020: 0.54 1/s
24030.7 21048: 0.47 1/s
24090.8 21078: 0.50 1/s
24150.9 21107: 0.48 1/s
24211.1 21135: 0.47 1/s
24271.1 21164: 0.48 1/s
24331.2 21195: 0.52 1/s
24391.3 21224: 0.48 1/s
24451.4 21251: 0.45 1/s
24511.6 21278: 0.45 1/s
24571.8 21303: 0.42 1/s
24631.8 21330: 0.45 1/s
24691.9 21359: 0.48 1/s
24752.1 21389: 0.50 1/s
24812.2 21418: 0.48 1/s
24872.2 21444: 0.44 1/s
24932.3 21470: 0.42 1/s
24992.3 21495: 0.41 1/s
25052.5 21520: 0.41 1/s
25112.6 21545: 0.43 1/s
25172.7 21570: 0.41 1/s
25232.7 21595: 0.41 1/s
25293.0 21617: 0.38 1/s
25353.0 21641: 0.38 1/s
25413.2 21665: 0.40 1/s
25473.3 21689: 0.41 1/s
25533.3 21713: 0.40 1/s
25593.3 21737: 0.40 1/s
25653.4 21759: 0.37 1/s
25713.5 21781: 0.36 1/s
25773.6 21801: 0.33 1/s
25833.6 21820: 0.32 1/s
25893.7 21840: 0.33 1/s
25953.7 21861: 0.34 1/s
26013.8 21882: 0.35 1/s
26073.9 21904: 0.37 1/s
26134.0 21926: 0.37 1/s
26194.1 21949: 0.38 1/s
26254.1 21972: 0.38 1/s
26314.4 21995: 0.38 1/s
26374.6 22016: 0.35 1/s
26434.6 22037: 0.35 1/s
26494.6 22060: 0.38 1/s
26554.7 22084: 0.40 1/s
26614.8 22109: 0.43 1/s
26674.9 22132: 0.39 1/s
26735.0 22153: 0.34 1/s
26795.4 22173: 0.33 1/s
26855.5 22194: 0.34 1/s
26915.6 22214: 0.35 1/s
26975.8 22235: 0.34 1/s
27036.0 22255: 0.34 1/s
27096.2 22275: 0.33 1/s
27156.5 22295: 0.33 1/s
27216.8 22315: 0.33 1/s
27276.9 22332: 0.30 1/s
27337.2 22350: 0.30 1/s
27397.4 22369: 0.30 1/s
27457.6 22389: 0.34 1/s
27517.8 22408: 0.33 1/s
27578.1 22429: 0.34 1/s
27638.3 22449: 0.33 1/s
27698.5 22468: 0.32 1/s
27758.6 22486: 0.30 1/s
27818.6 22503: 0.29 1/s
27879.0 22519: 0.27 1/s
27939.1 22535: 0.26 1/s
27999.4 22550: 0.25 1/s
28059.4 22566: 0.27 1/s
28119.6 22583: 0.27 1/s
28179.7 22601: 0.30 1/s
28240.0 22619: 0.31 1/s
28300.1 22636: 0.29 1/s
28360.3 22653: 0.27 1/s
28421.0 22668: 0.25 1/s
28481.1 22683: 0.25 1/s
28541.5 22698: 0.24 1/s
28601.5 22712: 0.23 1/s
28661.7 22725: 0.22 1/s
28721.8 22739: 0.24 1/s
28781.9 22755: 0.26 1/s
28842.0 22771: 0.26 1/s
28902.2 22787: 0.27 1/s
28962.8 22803: 0.27 1/s
29022.9 22818: 0.24 1/s
29083.2 22832: 0.25 1/s
29143.3 22847: 0.24 1/s
29203.6 22863: 0.26 1/s
29263.8 22877: 0.24 1/s
29324.2 22892: 0.24 1/s
29384.4 22906: 0.24 1/s
29444.5 22922: 0.26 1/s
29504.6 22937: 0.26 1/s
29564.8 22953: 0.26 1/s
29625.0 22968: 0.25 1/s
29685.2 22985: 0.28 1/s
29745.5 23002: 0.27 1/s
29805.8 23018: 0.26 1/s
29866.0 23032: 0.24 1/s
29926.3 23047: 0.25 1/s
29986.6 23063: 0.26 1/s
30046.7 23078: 0.26 1/s
30106.9 23094: 0.27 1/s
30167.1 23111: 0.27 1/s
30227.3 23127: 0.27 1/s
30287.5 23142: 0.26 1/s
30347.6 23158: 0.26 1/s
30407.7 23173: 0.25 1/s
30467.8 23187: 0.23 1/s
30528.5 23202: 0.24 1/s
30588.7 23217: 0.25 1/s
30648.8 23230: 0.22 1/s
30709.2 23243: 0.21 1/s
30769.4 23255: 0.20 1/s
30829.4 23267: 0.20 1/s
30889.8 23280: 0.22 1/s
30950.1 23293: 0.22 1/s
31010.4 23306: 0.22 1/s
31070.6 23319: 0.22 1/s
31130.8 23333: 0.22 1/s
31191.2 23347: 0.24 1/s
31251.7 23361: 0.24 1/s
31311.8 23376: 0.25 1/s
31372.0 23389: 0.22 1/s
31432.3 23401: 0.20 1/s
31492.7 23413: 0.19 1/s
31553.0 23424: 0.18 1/s
31613.2 23435: 0.19 1/s
31673.3 23447: 0.19 1/s
31733.5 23460: 0.22 1/s
31793.9 23474: 0.23 1/s
31854.3 23487: 0.22 1/s
31914.3 23501: 0.22 1/s
31974.5 23515: 0.24 1/s
32034.8 23529: 0.22 1/s
32095.3 23541: 0.20 1/s
32155.5 23553: 0.20 1/s
/root/the-one-transit/reports/helsinki1True_router:EpidemicRouter_bSize:1000G_Ttl:800_Events1.size:1M_endTime:39600_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:3_MessageStatsReport.txt does not exist. Simulating...
Setting values: {'Group.router': 'EpidemicRouter', 'Group.bufferSize': '1000G', 'Group.msgTtl': '800', 'Events1.size': '1M', 'MovementModel.warmup': '18000', 'Scenario.endTime': '39600', 'Events1.interval': '1', 'Scenario.updateInterval': '0.1', 'ProphetV2Router.beta': '0.9', 'ProphetV2Router.gamma': '0.999885791', 'btInterface.transmitSpeed': '5M', 'btInterface.transmitRange': '80', 'MovementModel.rngSeed': '3'}
['./one.sh', '-b', '1', 'helsinki1True_settings.txt']
Percent: 1/144
Run 1/1
11 in line defined by file data/helsinki1True/1_schedule.csv
10 in line defined by file data/helsinki1True/2_schedule.csv
10 in line defined by file data/helsinki1True/3_schedule.csv
16 in line defined by file data/helsinki1True/4_schedule.csv
15 in line defined by file data/helsinki1True/6T_schedule.csv
18 in line defined by file data/helsinki1True/7_schedule.csv
12 in line defined by file data/helsinki1True/8_schedule.csv
11 in line defined by file data/helsinki1True/9_schedule.csv
13 in line defined by file data/helsinki1True/10_schedule.csv
Running simulation 'helsinki1True_router:EpidemicRouter_bSize:1000G_Ttl:800_Events1.size:1M_endTime:39600_warmup:18000_Events1.interval:1_updateInt:0.1_beta:0.9_gamma:0.999885791_tSpeed:5M_tRange:80_seed:3'
60.0 1911: 31.84 1/s
120.0 2332: 7.02 1/s
180.0 2583: 4.19 1/s
240.0 2779: 3.26 1/s
300.1 2932: 2.55 1/s
360.1 3064: 2.20 1/s
420.1 3187: 2.04 1/s
480.1 3308: 2.03 1/s
540.1 3423: 1.91 1/s
600.2 3525: 1.70 1/s
660.2 3612: 1.45 1/s
720.2 3696: 1.40 1/s
780.2 3779: 1.37 1/s
840.3 3859: 1.34 1/s
900.3 3933: 1.24 1/s
960.3 4004: 1.17 1/s
1020.4 4074: 1.17 1/s
1080.5 4141: 1.12 1/s
1140.6 4206: 1.08 1/s
1200.6 4270: 1.07 1/s
1260.6 4333: 1.04 1/s
1320.7 4393: 1.01 1/s
1380.7 4456: 1.05 1/s
1440.7 4521: 1.08 1/s
1500.8 4584: 1.05 1/s
1560.9 4644: 1.01 1/s
1621.0 4703: 0.98 1/s
1681.0 4758: 0.92 1/s
1741.1 4812: 0.89 1/s
1801.2 4867: 0.92 1/s
1861.2 4921: 0.90 1/s
1921.3 4974: 0.88 1/s
1981.4 5028: 0.90 1/s
2041.4 5080: 0.86 1/s
2101.5 5128: 0.81 1/s
2161.6 5175: 0.78 1/s
2221.7 5223: 0.79 1/s
2281.7 5270: 0.78 1/s
2341.8 5316: 0.77 1/s
2401.8 5361: 0.76 1/s
2462.0 5406: 0.74 1/s
2522.0 5451: 0.75 1/s
2582.0 5495: 0.73 1/s
2642.1 5537: 0.71 1/s
2702.1 5580: 0.70 1/s
2762.1 5621: 0.69 1/s
2822.1 5666: 0.75 1/s
2882.2 5713: 0.78 1/s
2942.2 5758: 0.75 1/s
3002.3 5802: 0.74 1/s
3062.4 5846: 0.72 1/s
3122.5 5888: 0.71 1/s
3182.6 5930: 0.70 1/s
3242.7 5972: 0.69 1/s
3302.7 6011: 0.65 1/s
3362.8 6049: 0.64 1/s
3422.8 6088: 0.65 1/s
3482.8 6128: 0.66 1/s
3542.9 6167: 0.65 1/s
3603.0 6207: 0.67 1/s
3663.1 6249: 0.69 1/s
3723.2 6286: 0.62 1/s
3783.3 6322: 0.59 1/s
3843.4 6358: 0.61 1/s
3903.4 6396: 0.62 1/s
3963.5 6433: 0.62 1/s
4023.6 6469: 0.60 1/s
4083.9 6504: 0.58 1/s
4144.1 6540: 0.60 1/s
4204.2 6576: 0.60 1/s
4264.3 6612: 0.60 1/s
4324.4 6649: 0.61 1/s
4384.4 6683: 0.58 1/s
4444.7 6719: 0.60 1/s
4504.8 6755: 0.60 1/s
4564.9 6788: 0.55 1/s
4625.0 6822: 0.56 1/s
4685.0 6858: 0.59 1/s
4745.1 6895: 0.62 1/s
4805.1 6931: 0.60 1/s
4865.1 6966: 0.58 1/s
4925.2 7001: 0.59 1/s
4985.3 7037: 0.59 1/s
5045.4 7070: 0.56 1/s
5105.5 7104: 0.55 1/s
5165.7 7136: 0.54 1/s
5225.7 7168: 0.53 1/s
5285.7 7200: 0.54 1/s
5345.9 7232: 0.53 1/s
5406.1 7264: 0.53 1/s
5466.3 7297: 0.55 1/s
5526.4 7330: 0.55 1/s
5586.7 7363: 0.54 1/s
5646.7 7393: 0.51 1/s
5706.8 7426: 0.54 1/s
5766.8 7457: 0.52 1/s
5826.9 7489: 0.53 1/s
5887.1 7522: 0.54 1/s
5947.1 7554: 0.54 1/s
6007.2 7586: 0.53 1/s
6067.3 7617: 0.52 1/s
6127.4 7647: 0.50 1/s
6187.6 7676: 0.48 1/s
6247.7 7704: 0.47 1/s
6307.8 7732: 0.47 1/s
6367.8 7762: 0.49 1/s
6427.8 7791: 0.50 1/s
6488.0 7821: 0.50 1/s
6548.0 7852: 0.51 1/s
6608.1 7882: 0.50 1/s
6668.2 7913: 0.52 1/s
6728.3 7944: 0.51 1/s
6788.4 7972: 0.46 1/s
6848.5 7999: 0.45 1/s
6908.8 8026: 0.46 1/s
6968.9 8054: 0.47 1/s
7029.0 8082: 0.47 1/s
7089.4 8110: 0.46 1/s
7149.6 8138: 0.46 1/s
7209.7 8165: 0.46 1/s
7269.7 8193: 0.46 1/s
7329.8 8221: 0.46 1/s
7389.9 8249: 0.47 1/s
7450.1 8277: 0.47 1/s
7510.1 8306: 0.47 1/s
7570.2 8334: 0.47 1/s
7630.3 8362: 0.46 1/s
7690.4 8390: 0.48 1/s
7750.5 8419: 0.48 1/s
7810.5 8449: 0.49 1/s
7870.6 8478: 0.48 1/s
7930.7 8506: 0.48 1/s
7990.8 8534: 0.47 1/s
8050.9 8563: 0.48 1/s
8111.1 8592: 0.47 1/s
8171.2 8620: 0.47 1/s
8231.3 8650: 0.49 1/s
8291.5 8678: 0.48 1/s
8351.8 8707: 0.47 1/s
8411.8 8736: 0.48 1/s
8471.9 8764: 0.48 1/s
8532.0 8794: 0.49 1/s
8592.1 8823: 0.48 1/s
8652.1 8852: 0.48 1/s
8712.3 8879: 0.45 1/s
8772.4 8906: 0.45 1/s
8832.6 8933: 0.45 1/s
8893.0 8960: 0.45 1/s
8953.0 8988: 0.46 1/s
9013.2 9015: 0.45 1/s
9073.3 9042: 0.45 1/s
9133.5 9070: 0.46 1/s
9193.5 9097: 0.45 1/s
9253.9 9124: 0.45 1/s
9314.0 9150: 0.44 1/s
9374.2 9176: 0.43 1/s
9434.3 9202: 0.43 1/s
9494.3 9228: 0.43 1/s
9554.5 9254: 0.43 1/s
9614.5 9280: 0.43 1/s
9674.5 9305: 0.43 1/s
9734.7 9332: 0.44 1/s
9794.7 9358: 0.43 1/s
9854.8 9385: 0.45 1/s
9914.8 9411: 0.44 1/s
9975.0 9438: 0.45 1/s
10035.0 9464: 0.44 1/s
10095.1 9491: 0.44 1/s
10155.2 9517: 0.44 1/s
10215.3 9544: 0.45 1/s
10275.3 9570: 0.44 1/s
10335.4 9597: 0.44 1/s
10395.5 9624: 0.45 1/s
10455.7 9651: 0.44 1/s
10515.7 9677: 0.44 1/s
10575.8 9703: 0.43 1/s
10636.0 9729: 0.43 1/s
10696.2 9755: 0.43 1/s
10756.4 9781: 0.43 1/s
10816.4 9807: 0.43 1/s
10876.6 9833: 0.43 1/s
10936.8 9858: 0.43 1/s
10996.9 9884: 0.43 1/s
11057.0 9910: 0.43 1/s
11117.1 9936: 0.44 1/s
11177.2 9962: 0.43 1/s
11237.5 9988: 0.43 1/s
11297.8 10014: 0.43 1/s
11357.8 10040: 0.43 1/s
11417.9 10066: 0.43 1/s
11478.1 10092: 0.43 1/s
11538.1 10118: 0.43 1/s
11598.2 10143: 0.43 1/s
11658.4 10170: 0.43 1/s
11718.4 10196: 0.44 1/s
11778.6 10222: 0.43 1/s
11838.7 10248: 0.43 1/s
11898.8 10274: 0.43 1/s
11959.0 10300: 0.43 1/s
12019.1 10326: 0.43 1/s
12079.3 10352: 0.43 1/s
12139.4 10378: 0.43 1/s
12199.5 10403: 0.43 1/s
12259.6 10429: 0.43 1/s
12319.7 10455: 0.43 1/s
12379.8 10480: 0.43 1/s
12440.0 10506: 0.43 1/s
12500.1 10532: 0.43 1/s
12560.2 10558: 0.43 1/s
12620.4 10584: 0.43 1/s
12680.5 10609: 0.43 1/s
12740.5 10635: 0.43 1/s
12800.6 10661: 0.43 1/s
12860.6 10686: 0.42 1/s
12920.6 10712: 0.43 1/s
12980.8 10737: 0.43 1/s
13040.9 10763: 0.43 1/s
13101.0 10789: 0.43 1/s
13161.0 10815: 0.43 1/s
13221.2 10840: 0.43 1/s
13281.3 10866: 0.43 1/s
13341.5 10892: 0.43 1/s
13401.6 10918: 0.43 1/s
13461.7 10943: 0.43 1/s
13521.7 10969: 0.43 1/s
13581.9 10995: 0.43 1/s
13642.2 11020: 0.42 1/s
13702.4 11046: 0.43 1/s
13762.4 11071: 0.42 1/s
13822.6 11097: 0.43 1/s
13882.7 11122: 0.42 1/s
13942.9 11148: 0.43 1/s
14003.0 11174: 0.43 1/s
14063.1 11199: 0.42 1/s
14123.1 11225: 0.43 1/s
14183.3 11250: 0.42 1/s
14243.4 11276: 0.42 1/s
14303.6 11301: 0.42 1/s
14363.6 11327: 0.42 1/s
14423.8 11353: 0.43 1/s
14483.8 11379: 0.44 1/s
14543.9 11404: 0.42 1/s
14604.1 11430: 0.42 1/s
14664.2 11456: 0.43 1/s
14724.3 11481: 0.43 1/s
14784.7 11507: 0.43 1/s
14844.7 11533: 0.43 1/s
14904.9 11558: 0.42 1/s
14965.1 11584: 0.43 1/s
15025.2 11610: 0.43 1/s
15085.3 11635: 0.43 1/s
15145.5 11662: 0.44 1/s
15205.7 11687: 0.43 1/s
15265.8 11713: 0.43 1/s
15325.9 11739: 0.43 1/s
15385.9 11764: 0.43 1/s
15446.0 11790: 0.43 1/s
15506.0 11816: 0.43 1/s
15566.1 11842: 0.43 1/s
15626.2 11868: 0.43 1/s
15686.2 11894: 0.43 1/s
15746.3 11920: 0.44 1/s
15806.4 11947: 0.44 1/s
15866.4 11973: 0.44 1/s
15926.5 11999: 0.44 1/s
15986.5 12025: 0.44 1/s
16046.6 12052: 0.44 1/s
16106.7 12078: 0.44 1/s
16166.8 12104: 0.43 1/s
16226.8 12129: 0.43 1/s
16287.0 12155: 0.43 1/s
16347.2 12181: 0.43 1/s
16407.2 12207: 0.43 1/s
16467.6 12233: 0.44 1/s
16527.8 12259: 0.43 1/s
16588.0 12285: 0.43 1/s
16648.1 12311: 0.43 1/s
16708.2 12336: 0.43 1/s
16768.2 12362: 0.43 1/s
16828.4 12388: 0.43 1/s
16888.5 12414: 0.43 1/s
16948.7 12440: 0.43 1/s
17008.8 12466: 0.43 1/s
17068.9 12492: 0.43 1/s
17128.9 12518: 0.44 1/s
17188.9 12544: 0.43 1/s
17249.0 12570: 0.43 1/s
17309.1 12596: 0.43 1/s
17369.2 12621: 0.43 1/s
17429.4 12647: 0.43 1/s
17489.6 12673: 0.43 1/s
17549.6 12699: 0.43 1/s
17609.7 12725: 0.43 1/s
17669.8 12750: 0.43 1/s
17729.8 12776: 0.43 1/s
17789.8 12802: 0.43 1/s
17849.9 12828: 0.43 1/s
17910.1 12853: 0.43 1/s
17970.2 12879: 0.43 1/s
18030.3 12905: 0.43 1/s
18090.5 12930: 0.43 1/s
18150.6 12956: 0.42 1/s
18210.7 12982: 0.43 1/s
18270.7 13007: 0.43 1/s
18330.8 13033: 0.43 1/s
18391.0 13059: 0.43 1/s
18451.1 13085: 0.43 1/s
18511.1 13110: 0.43 1/s
18571.2 13136: 0.43 1/s
18631.4 13162: 0.43 1/s
18691.4 13187: 0.42 1/s
18751.5 13213: 0.43 1/s
18811.6 13239: 0.43 1/s
18871.6 13264: 0.42 1/s
18931.8 13290: 0.43 1/s
18992.0 13315: 0.42 1/s
19052.2 13341: 0.43 1/s
19112.4 13367: 0.43 1/s
19172.5 13393: 0.43 1/s
19232.6 13418: 0.42 1/s
19292.6 13444: 0.43 1/s
19352.8 13470: 0.43 1/s
19412.8 13495: 0.42 1/s
19472.9 13521: 0.42 1/s
19533.0 13546: 0.42 1/s
19593.1 13572: 0.43 1/s
19653.1 13597: 0.42 1/s
19713.3 13623: 0.42 1/s
19773.5 13648: 0.42 1/s
19833.6 13674: 0.43 1/s
19893.6 13700: 0.43 1/s
19953.7 13725: 0.42 1/s
20013.9 13751: 0.43 1/s
20074.0 13777: 0.43 1/s
20134.1 13802: 0.43 1/s
20194.1 13828: 0.43 1/s
20254.3 13854: 0.43 1/s
20314.6 13879: 0.42 1/s
20374.6 13905: 0.43 1/s
20434.7 13930: 0.42 1/s
20494.7 13956: 0.43 1/s
20554.9 13982: 0.43 1/s
20615.0 14007: 0.43 1/s
20675.2 14033: 0.42 1/s
20735.4 14059: 0.43 1/s
20795.5 14085: 0.43 1/s
20855.6 14111: 0.43 1/s
20915.9 14136: 0.42 1/s
20976.0 14161: 0.42 1/s
21036.2 14187: 0.42 1/s
21096.4 14212: 0.42 1/s
21156.5 14238: 0.42 1/s
21216.5 14263: 0.42 1/s
21276.6 14288: 0.42 1/s
21336.7 14314: 0.42 1/s
21396.9 14339: 0.43 1/s
21457.1 14365: 0.43 1/s
21517.2 14391: 0.43 1/s
21577.3 14417: 0.43 1/s
21637.4 14442: 0.43 1/s
21697.5 14468: 0.42 1/s
21757.8 14493: 0.42 1/s
21817.8 14518: 0.42 1/s
21878.0 14544: 0.42 1/s
21938.1 14569: 0.42 1/s
21998.4 14594: 0.42 1/s
22058.4 14619: 0.42 1/s
22118.6 14645: 0.42 1/s
22178.7 14670: 0.43 1/s
22238.7 14696: 0.42 1/s
22298.9 14721: 0.42 1/s
22359.0 14747: 0.43 1/s
22419.1 14772: 0.42 1/s
22479.1 14798: 0.42 1/s
22539.3 14823: 0.42 1/s
22599.4 14848: 0.42 1/s
22659.6 14874: 0.42 1/s
22719.7 14899: 0.42 1/s
22779.8 14925: 0.43 1/s
22840.0 14951: 0.43 1/s
22900.0 14976: 0.42 1/s
22960.2 15002: 0.42 1/s
23020.3 15027: 0.42 1/s
23080.4 15053: 0.42 1/s
23140.5 15078: 0.42 1/s
23200.5 15103: 0.42 1/s
23260.7 15129: 0.42 1/s
23320.9 15154: 0.42 1/s
23381.1 15180: 0.43 1/s
23441.3 15205: 0.43 1/s
23501.5 15231: 0.42 1/s
23561.7 15257: 0.43 1/s
23621.9 15282: 0.43 1/s
23681.9 15308: 0.42 1/s
23742.2 15333: 0.42 1/s
23802.4 15358: 0.42 1/s
23862.5 15384: 0.42 1/s
23922.5 15409: 0.42 1/s
23982.6 15434: 0.42 1/s
24042.8 15459: 0.42 1/s
24102.9 15484: 0.42 1/s
24163.0 15509: 0.42 1/s
24223.1 15535: 0.42 1/s
24283.2 15560: 0.42 1/s
